sex,dose,type_vax,month,Ageband,Persontime,Persontime_B_COAGDIS_AESI,Persontime_B_DIC_AESI,Persontime_B_HAEMOPHAGOLYNPHOHISTIO_AESI,Persontime_B_ITP_AESI,Persontime_B_TTS_AESI,Persontime_C_ARRH_AESI,Persontime_C_CAD_AESI,Persontime_C_MYOCARD_AESI,Persontime_C_PERICARD_AESI,Persontime_D_LIVERACUTE_AESI,Persontime_D_PANCRACUTE_AESI,Persontime_E_DM1_AESI,Persontime_E_THYROIDAUTOIMM_AESI,Persontime_E_THYROIDSUBACUTE_AESI,Persontime_G_KIACUTE_AESI,Persontime_Im_KAWASAKI_AESI,Persontime_M_RHABDOMYOLISIS_AESI,Persontime_N_ADEM_AESI,Persontime_N_BELLP_AESI,Persontime_N_CONVULGEN_AESI,Persontime_N_CVST_AESI,Persontime_N_GBS_AESI,Persontime_N_HEARINGLOSS_AESI,Persontime_N_MENINGOENC_AESI,Persontime_N_MYELITISTRANSV_AESI,Persontime_N_NARCOLEPSY_AESI,Persontime_N_STROKEHEMO_AESI,Persontime_O_DEATHSUDDEN_AESI,Persontime_O_MIS_AESI,Persontime_R_ARDS_AESI,Persontime_Sk_ERYTHMULTI_AESI,Persontime_Sk_SCAR_AESI,Persontime_SO_ANOSMIAAGEUSIA_AESI,Persontime_V_CHILBLAIN_AESI,Persontime_V_MICROANGIO_AESI,Persontime_V_THROMBOSISARTERIALALGOR_AESI,Persontime_V_VASCULITISSINGLEORG_AESI,Persontime_V_VTEALGORITHM_AESI,Persontime_C_VALVULAR_COV,Persontime_D_DIVERTICULITIS_AESI,Persontime_D_GALLSTONES_COV,Persontime_D_LIVERCIRRHOSIS_COV,Persontime_E_GOUT_COV,Persontime_G_UTI_COV,Persontime_I_CLOSTRIDIUMD_COV,Persontime_I_INFLUENZA_COV,Persontime_Im_SJOGRENS_COV,Persontime_M_FRACTURES_COV,Persontime_M_OSTEOARTHRITIS_COV,Persontime_M_OSTEOMYELITIS_COV,Persontime_M_REACTIVEARTHRITIS_COV,Persontime_Ment_ORGPSYCHOSIS_COV,Persontime_N_TRIGEMINALNEURALGIA_COV,Persontime_SO_CONJUNCTIVITIS_COV,Persontime_SO_OTITISEXT_COV,Persontime_V_RENOVASCULAR_COV,B_COAGDIS_AESI_b,B_DIC_AESI_b,B_HAEMOPHAGOLYNPHOHISTIO_AESI_b,B_ITP_AESI_b,B_TTS_AESI_b,C_ARRH_AESI_b,C_CAD_AESI_b,C_MYOCARD_AESI_b,C_PERICARD_AESI_b,D_LIVERACUTE_AESI_b,D_PANCRACUTE_AESI_b,E_DM1_AESI_b,E_THYROIDAUTOIMM_AESI_b,E_THYROIDSUBACUTE_AESI_b,G_KIACUTE_AESI_b,Im_KAWASAKI_AESI_b,M_RHABDOMYOLISIS_AESI_b,N_ADEM_AESI_b,N_BELLP_AESI_b,N_CONVULGEN_AESI_b,N_CVST_AESI_b,N_GBS_AESI_b,N_HEARINGLOSS_AESI_b,N_MENINGOENC_AESI_b,N_MYELITISTRANSV_AESI_b,N_NARCOLEPSY_AESI_b,N_STROKEHEMO_AESI_b,O_DEATHSUDDEN_AESI_b,O_MIS_AESI_b,R_ARDS_AESI_b,Sk_ERYTHMULTI_AESI_b,Sk_SCAR_AESI_b,SO_ANOSMIAAGEUSIA_AESI_b,V_CHILBLAIN_AESI_b,V_MICROANGIO_AESI_b,V_THROMBOSISARTERIALALGOR_AESI_b,V_VASCULITISSINGLEORG_AESI_b,V_VTEALGORITHM_AESI_b,C_VALVULAR_COV_b,D_DIVERTICULITIS_AESI_b,D_GALLSTONES_COV_b,D_LIVERCIRRHOSIS_COV_b,E_GOUT_COV_b,G_UTI_COV_b,I_CLOSTRIDIUMD_COV_b,I_INFLUENZA_COV_b,Im_SJOGRENS_COV_b,M_FRACTURES_COV_b,M_OSTEOARTHRITIS_COV_b,M_OSTEOMYELITIS_COV_b,M_REACTIVEARTHRITIS_COV_b,Ment_ORGPSYCHOSIS_COV_b,N_TRIGEMINALNEURALGIA_COV_b,SO_CONJUNCTIVITIS_COV_b,SO_OTITISEXT_COV_b,V_RENOVASCULAR_COV_b,Persontime_Im_ANAPHYLAXIS_AESI,Im_ANAPHYLAXIS_AESI_b
F,0,,2019-03,80+,13412,13381,13412,13412,13412,13381,13381,13412,13412,13412,13412,13412,13412,13412,13412,13412,13412,13412,13412,13412,13412,13412,13412,13412,13412,13412,13412,13412,13412,13412,13382,13412,13412,13412,13412,13412,13377,13412,12811,13412,13412,13381,13412,13412,13378,13412,13412,13412,13384,13412,13412,13412,13412,13412,13412,13412,13412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,13412,0
F,0,,2019-04,0-4,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3953,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3953,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983,0
F,0,,2019-04,12-17,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,5786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5786,0
F,0,,2019-04,18-24,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5891,5861,5891,5891,5891,5891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5891,0
F,0,,2019-04,25-29,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5824,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5854,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,5884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5884,0
F,0,,2019-04,30-39,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11837,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11920,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11957,11987,11987,11987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11987,0
F,0,,2019-04,40-49,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19286,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19346,19222,19346,19346,19316,19346,19346,19316,19346,19346,19316,19346,19346,19346,19346,19346,19346,19316,19346,19346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19346,0
F,0,,2019-04,5-11,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6475,6505,6505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6505,0
F,0,,2019-04,50-59,18972,18972,18972,18972,18972,18972,18942,18942,18972,18972,18972,18972,18972,18870,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18972,18824,18912,18972,18972,18972,18972,18942,18972,18972,18942,18972,18972,18972,18972,18972,18972,18942,18972,18972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18972,0
F,0,,2019-04,60-69,14778,14750,14778,14778,14750,14778,14748,14778,14778,14778,14778,14778,14778,14748,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14424,14748,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,14778,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14778,0
F,0,,2019-04,70-79,13292,13292,13292,13292,13292,13292,13142,13280,13292,13292,13292,13292,13292,13262,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,13292,12706,13232,13292,13292,13292,13292,13292,13292,13292,13292,13260,13292,13292,13292,13292,13292,13292,13292,13292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13292,0
F,0,,2019-04,80+,12975,12943,12975,12975,12975,12943,12930,12975,12975,12975,12973,12975,12975,12975,12975,12975,12975,12975,12975,12975,12975,12975,12975,12975,12975,12975,12975,12975,12975,12975,12960,12975,12975,12975,12975,12975,12913,12975,12167,12954,12975,12945,12973,12975,12915,12975,12975,12975,12945,12975,12975,12975,12975,12975,12975,12975,12975,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12975,0
F,0,,2019-05,0-4,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4156,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4156,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4187,0
F,0,,2019-05,12-17,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,5942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5942,0
F,0,,2019-05,18-24,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6065,6096,6096,6096,6096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6096,0
F,0,,2019-05,25-29,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6099,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6159,6161,6161,6161,6161,6161,6130,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6161,0
F,0,,2019-05,30-39,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12107,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12200,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12231,12262,12262,12262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12262,0
F,0,,2019-05,40-49,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20015,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,20091,19878,20091,20091,20040,20091,20091,20060,20091,20091,20060,20063,20091,20091,20091,20091,20091,20060,20091,20091,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20091,0
F,0,,2019-05,5-11,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6726,6695,6726,6726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6726,0
F,0,,2019-05,50-59,19551,19551,19551,19551,19551,19551,19510,19520,19551,19551,19551,19551,19551,19417,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19551,19346,19489,19551,19551,19551,19551,19520,19551,19551,19520,19551,19551,19551,19551,19551,19551,19520,19551,19551,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19551,0
F,0,,2019-05,60-69,15369,15310,15369,15369,15338,15341,15338,15369,15369,15369,15369,15369,15369,15338,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15341,15369,14836,15310,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,15369,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15369,0
F,0,,2019-05,70-79,13722,13691,13722,13722,13722,13691,13567,13670,13722,13722,13722,13722,13722,13691,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13722,13691,13722,13001,13660,13722,13692,13722,13722,13722,13722,13722,13722,13688,13722,13722,13722,13722,13722,13722,13722,13722,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13722,0
F,0,,2019-05,80+,13368,13306,13368,13368,13368,13306,13326,13368,13345,13368,13337,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13368,13271,13368,12283,13303,13368,13337,13337,13368,13306,13368,13368,13368,13309,13368,13368,13368,13368,13368,13368,13368,13368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13368,0
F,0,,2019-06,0-4,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4002,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4002,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032,0
F,0,,2019-06,12-17,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,5733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5733,0
F,0,,2019-06,18-24,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5839,5809,5839,5839,5839,5839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5839,0
F,0,,2019-06,25-29,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6078,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6104,6138,6138,6138,6138,6138,6108,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,6138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6138,0
F,0,,2019-06,30-39,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11734,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11802,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11884,11854,11884,11884,11884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11884,0
F,0,,2019-06,40-49,19310,19291,19310,19310,19310,19291,19310,19310,19310,19310,19310,19310,19310,19220,19310,19310,19310,19310,19310,19310,19291,19291,19310,19310,19310,19310,19310,19310,19310,19310,19310,19310,19310,19310,19310,19310,19310,19310,18993,19310,19310,19219,19310,19310,19280,19310,19310,19280,19280,19310,19310,19310,19310,19310,19280,19310,19310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19310,0
F,0,,2019-06,5-11,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6472,6502,6502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6502,0
F,0,,2019-06,50-59,18903,18886,18903,18903,18903,18886,18843,18873,18903,18903,18903,18903,18903,18753,18903,18903,18903,18903,18903,18903,18903,18903,18903,18903,18903,18903,18903,18886,18903,18903,18903,18903,18903,18903,18903,18903,18886,18903,18645,18843,18903,18903,18903,18903,18873,18903,18903,18871,18903,18903,18903,18903,18903,18903,18871,18903,18903,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18903,0
F,0,,2019-06,60-69,14868,14808,14868,14868,14838,14838,14838,14868,14868,14868,14868,14868,14868,14838,14868,14852,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14838,14868,14297,14808,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,14868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14868,0
F,0,,2019-06,70-79,13189,13129,13189,13189,13189,13129,13039,13129,13189,13189,13189,13189,13189,13159,13189,13189,13189,13189,13189,13189,13189,13189,13189,13189,13189,13189,13189,13189,13189,13189,13189,13189,13189,13189,13189,13189,13129,13189,12395,13129,13189,13129,13189,13189,13189,13189,13189,13189,13132,13160,13189,13189,13189,13189,13189,13189,13189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13189,0
F,0,,2019-06,80+,12969,12909,12969,12969,12969,12909,12913,12969,12939,12969,12939,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12969,12849,12969,11673,12879,12969,12939,12939,12969,12885,12969,12969,12969,12909,12948,12969,12969,12969,12969,12969,12969,12969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12969,0
F,0,,2019-07,0-4,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4101,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4101,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,0
F,0,,2019-07,12-17,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,5834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5834,0
F,0,,2019-07,18-24,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6055,6024,6055,6055,6055,6055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6055,0
F,0,,2019-07,25-29,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6251,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6244,6313,6313,6313,6313,6313,6280,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6313,0
F,0,,2019-07,30-39,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12227,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12289,12382,12382,12382,12382,12382,12376,12382,12382,12382,12382,12382,12382,12382,12382,12351,12382,12382,12382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12382,0
